country_region,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,Country,Population,Pop. Density (per sq. mi.),Birthrate,Deathrate,Agriculture,Industry,Service,total_cases,total_cases_per_million,new_cases_per_million,new_deaths_per_million,stringency_index,population,population_density,gdp_per_capita,hospital_beds_per_thousand
Thailand,6/24/2020,-11,3,-18,-30,-19,8,Thailand,64631595,"125,7",13.87,7.04,0.099,0.441,0.46,3156,45.215,0.072,0,56.48,69799978,135.132,16277.671,2.1
Thailand,6/25/2020,-10,4,-19,-29,-20,8,Thailand,64631595,"125,7",13.87,7.04,0.099,0.441,0.46,3158,45.244,0.029,0,56.48,69799978,135.132,16277.671,2.1
Thailand,6/26/2020,-11,5,-21,-31,-21,9,Thailand,64631595,"125,7",13.87,7.04,0.099,0.441,0.46,3158,45.244,0,0,56.48,69799978,135.132,16277.671,2.1
Thailand,6/27/2020,-9,5,-24,-28,-10,6,Thailand,64631595,"125,7",13.87,7.04,0.099,0.441,0.46,3162,45.301,0.057,0,56.48,69799978,135.132,16277.671,2.1
Thailand,6/28/2020,-9,6,-18,-29,-6,4,Thailand,64631595,"125,7",13.87,7.04,0.099,0.441,0.46,3162,45.301,0,0,56.48,69799978,135.132,16277.671,2.1
Thailand,6/29/2020,-7,7,-19,-28,-19,7,Thailand,64631595,"125,7",13.87,7.04,0.099,0.441,0.46,3162,45.301,0,0,56.48,69799978,135.132,16277.671,2.1
Thailand,6/30/2020,1,17,-16,-25,-19,6,Thailand,64631595,"125,7",13.87,7.04,0.099,0.441,0.46,3171,45.43,0.129,0,56.48,69799978,135.132,16277.671,2.1
Thailand,7/1/2020,-4,9,-17,-23,-18,5,Thailand,64631595,"125,7",13.87,7.04,0.099,0.441,0.46,3173,45.458,0.029,0,49.07,69799978,135.132,16277.671,2.1
Thailand,7/2/2020,-5,9,-17,-23,-18,5,Thailand,64631595,"125,7",13.87,7.04,0.099,0.441,0.46,3179,45.544,0.086,0,49.07,69799978,135.132,16277.671,2.1
Thailand,7/3/2020,-9,6,-17,-23,-19,5,Thailand,64631595,"125,7",13.87,7.04,0.099,0.441,0.46,3180,45.559,0.014,0,49.07,69799978,135.132,16277.671,2.1
Thailand,7/4/2020,-5,12,-15,-23,-14,4,Thailand,64631595,"125,7",13.87,7.04,0.099,0.441,0.46,3185,45.63,0.072,0,49.07,69799978,135.132,16277.671,2.1
Thailand,7/5/2020,1,14,13,-26,-13,2,Thailand,64631595,"125,7",13.87,7.04,0.099,0.441,0.46,3190,45.702,0.072,0,49.07,69799978,135.132,16277.671,2.1
Thailand,7/6/2020,5,11,20,-38,-53,11,Thailand,64631595,"125,7",13.87,7.04,0.099,0.441,0.46,3195,45.774,0.072,0,49.07,69799978,135.132,16277.671,2.1
Thailand,7/7/2020,-2,7,-10,-31,-36,9,Thailand,64631595,"125,7",13.87,7.04,0.099,0.441,0.46,3195,45.774,0,0,49.07,69799978,135.132,16277.671,2.1
Thailand,7/8/2020,-5,5,-13,-23,-17,4,Thailand,64631595,"125,7",13.87,7.04,0.099,0.441,0.46,3197,45.802,0.029,0,49.07,69799978,135.132,16277.671,2.1
Thailand,7/9/2020,-8,3,-15,-26,-17,5,Thailand,64631595,"125,7",13.87,7.04,0.099,0.441,0.46,3202,45.874,0.072,0,49.07,69799978,135.132,16277.671,2.1
Thailand,7/10/2020,-9,4,-16,-27,-17,6,Thailand,64631595,"125,7",13.87,7.04,0.099,0.441,0.46,3202,45.874,0,0,49.07,69799978,135.132,16277.671,2.1
Thailand,7/11/2020,-8,2,-23,-29,-5,6,Thailand,64631595,"125,7",13.87,7.04,0.099,0.441,0.46,3216,46.075,0.201,0,49.07,69799978,135.132,16277.671,2.1
Thailand,7/12/2020,-7,3,-18,-30,-5,5,Thailand,64631595,"125,7",13.87,7.04,0.099,0.441,0.46,3217,46.089,0.014,0,49.07,69799978,135.132,16277.671,2.1
Thailand,7/13/2020,-9,2,-19,-27,-15,5,Thailand,64631595,"125,7",13.87,7.04,0.099,0.441,0.46,3220,46.132,0.043,0,49.07,69799978,135.132,16277.671,2.1
Thailand,7/14/2020,-9,2,-16,-28,-17,5,Thailand,64631595,"125,7",13.87,7.04,0.099,0.441,0.46,3227,46.232,0.1,0,49.07,69799978,135.132,16277.671,2.1
Thailand,7/15/2020,-7,1,-11,-29,-14,5,Thailand,64631595,"125,7",13.87,7.04,0.099,0.441,0.46,3232,46.304,0.072,0,49.07,69799978,135.132,16277.671,2.1
Thailand,7/16/2020,-10,-2,-14,-29,-14,6,Thailand,64631595,"125,7",13.87,7.04,0.099,0.441,0.46,3236,46.361,0.057,0,49.07,69799978,135.132,16277.671,2.1
Thailand,7/17/2020,-7,4,-12,-29,-14,6,Thailand,64631595,"125,7",13.87,7.04,0.099,0.441,0.46,3239,46.404,0.043,0,49.07,69799978,135.132,16277.671,2.1
Thailand,7/18/2020,-6,2,-18,-31,-5,5,Thailand,64631595,"125,7",13.87,7.04,0.099,0.441,0.46,3246,46.504,0.1,0,49.07,69799978,135.132,16277.671,2.1
Thailand,7/19/2020,-6,3,-12,-32,-5,5,Thailand,64631595,"125,7",13.87,7.04,0.099,0.441,0.46,3249,46.547,0.043,0,49.07,69799978,135.132,16277.671,2.1
Thailand,7/20/2020,-6,4,-12,-28,-14,5,Thailand,64631595,"125,7",13.87,7.04,0.099,0.441,0.46,3250,46.562,0.014,0,49.07,69799978,135.132,16277.671,2.1
Thailand,7/21/2020,-7,1,-13,-28,-15,5,Thailand,64631595,"125,7",13.87,7.04,0.099,0.441,0.46,3255,46.633,0.072,0,49.07,69799978,135.132,16277.671,2.1
Thailand,7/22/2020,-6,2,-11,-28,-13,5,Thailand,64631595,"125,7",13.87,7.04,0.099,0.441,0.46,3261,46.719,0.086,0,49.07,69799978,135.132,16277.671,2.1
Thailand,7/23/2020,-6,1,-10,-26,-12,5,Thailand,64631595,"125,7",13.87,7.04,0.099,0.441,0.46,3269,46.834,0.115,0,49.07,69799978,135.132,16277.671,2.1
Thailand,7/24/2020,-7,3,-8,-19,-14,5,Thailand,64631595,"125,7",13.87,7.04,0.099,0.441,0.46,3279,46.977,0.143,0,49.07,69799978,135.132,16277.671,2.1
Thailand,7/25/2020,-3,5,-10,-24,-10,3,Thailand,64631595,"125,7",13.87,7.04,0.099,0.441,0.46,3282,47.02,0.043,0,49.07,69799978,135.132,16277.671,2.1
Thailand,7/26/2020,2,7,19,-29,-12,2,Thailand,64631595,"125,7",13.87,7.04,0.099,0.441,0.46,3291,47.149,0.129,0,49.07,69799978,135.132,16277.671,2.1
Thailand,7/27/2020,11,11,45,-38,-55,11,Thailand,64631595,"125,7",13.87,7.04,0.099,0.441,0.46,3295,47.206,0.057,0,49.07,69799978,135.132,16277.671,2.1
Thailand,7/28/2020,2,6,14,-38,-58,13,Thailand,64631595,"125,7",13.87,7.04,0.099,0.441,0.46,3297,47.235,0.029,0,49.07,69799978,135.132,16277.671,2.1
Thailand,7/29/2020,-5,2,-8,-24,-15,4,Thailand,64631595,"125,7",13.87,7.04,0.099,0.441,0.46,3298,47.249,0.014,0,49.07,69799978,135.132,16277.671,2.1
United States,2/15/2020,6,2,15,3,2,-1,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,15,0.045,0,0,5.56,331002647,35.608,54225.446,2.77
United States,2/16/2020,7,1,16,2,0,-1,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,15,0.045,0,0,5.56,331002647,35.608,54225.446,2.77
United States,2/17/2020,6,0,28,-9,-24,5,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,15,0.045,0,0,5.56,331002647,35.608,54225.446,2.77
United States,2/18/2020,0,-1,6,1,0,1,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,15,0.045,0,0,5.56,331002647,35.608,54225.446,2.77
United States,2/19/2020,2,0,8,1,1,0,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,15,0.045,0,0,5.56,331002647,35.608,54225.446,2.77
United States,2/20/2020,1,0,4,0,0,1,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,15,0.045,0,0,5.56,331002647,35.608,54225.446,2.77
United States,2/21/2020,2,-2,4,1,0,0,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,16,0.048,0.003,0,5.56,331002647,35.608,54225.446,2.77
United States,2/22/2020,7,3,23,5,4,-1,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,35,0.106,0.057,0,5.56,331002647,35.608,54225.446,2.77
United States,2/23/2020,7,3,23,5,2,-1,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,35,0.106,0,0,5.56,331002647,35.608,54225.446,2.77
United States,2/24/2020,2,1,9,1,3,0,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,35,0.106,0,0,5.56,331002647,35.608,54225.446,2.77
United States,2/25/2020,4,1,9,2,2,0,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,53,0.16,0.054,0,5.56,331002647,35.608,54225.446,2.77
United States,2/26/2020,7,2,5,3,2,-1,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,53,0.16,0,0,5.56,331002647,35.608,54225.446,2.77
United States,2/27/2020,8,3,12,4,2,0,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,59,0.178,0.018,0,5.56,331002647,35.608,54225.446,2.77
United States,2/28/2020,8,3,10,5,2,-1,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,60,0.181,0.003,0,5.56,331002647,35.608,54225.446,2.77
United States,2/29/2020,12,7,21,7,4,-2,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,66,0.199,0.018,0,5.56,331002647,35.608,54225.446,2.77
United States,3/1/2020,13,9,18,7,3,-1,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,69,0.208,0.009,0.003,8.33,331002647,35.608,54225.446,2.77
United States,3/2/2020,7,6,10,2,3,-1,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,89,0.269,0.06,0.003,11.11,331002647,35.608,54225.446,2.77
United States,3/3/2020,11,10,20,3,2,-1,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,103,0.311,0.042,0.012,11.11,331002647,35.608,54225.446,2.77
United States,3/4/2020,8,6,17,2,3,-1,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,125,0.378,0.066,0.009,11.11,331002647,35.608,54225.446,2.77
United States,3/5/2020,8,7,21,2,3,-1,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,159,0.48,0.103,0.006,20.37,331002647,35.608,54225.446,2.77
United States,3/6/2020,5,3,12,2,2,-1,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,233,0.704,0.224,0.003,20.37,331002647,35.608,54225.446,2.77
United States,3/7/2020,10,8,29,7,5,-1,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,338,1.021,0.317,0.006,20.37,331002647,35.608,54225.446,2.77
United States,3/8/2020,10,7,40,5,2,-1,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,433,1.308,0.287,0.009,20.37,331002647,35.608,54225.446,2.77
United States,3/9/2020,6,6,31,-1,0,0,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,554,1.674,0.366,0.012,20.37,331002647,35.608,54225.446,2.77
United States,3/10/2020,6,7,18,-3,-2,1,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,754,2.278,0.604,0.015,20.37,331002647,35.608,54225.446,2.77
United States,3/11/2020,8,10,26,-2,-1,0,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,1025,3.097,0.819,0.006,21.76,331002647,35.608,54225.446,2.77
United States,3/12/2020,6,23,19,-6,-3,1,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,1312,3.964,0.867,0.006,30.09,331002647,35.608,54225.446,2.77
United States,3/13/2020,2,26,4,-10,-7,3,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,1663,5.024,1.06,0.03,30.09,331002647,35.608,54225.446,2.77
United States,3/14/2020,-6,18,3,-10,-1,3,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,2174,6.568,1.544,0.021,35.65,331002647,35.608,54225.446,2.77
United States,3/15/2020,-9,12,5,-13,-7,3,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,2951,8.915,2.347,0.03,41.2,331002647,35.608,54225.446,2.77
United States,3/16/2020,-8,21,-1,-22,-20,8,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,3774,11.402,2.486,0.036,52.31,331002647,35.608,54225.446,2.77
United States,3/17/2020,-18,14,8,-26,-27,11,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,4661,14.081,2.68,0.048,55.09,331002647,35.608,54225.446,2.77
United States,3/18/2020,-24,8,6,-30,-31,13,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,6427,19.417,5.335,0.069,55.09,331002647,35.608,54225.446,2.77
United States,3/19/2020,-28,7,2,-36,-33,15,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,9415,28.444,9.027,0.127,67.13,331002647,35.608,54225.446,2.77
United States,3/20/2020,-32,5,-2,-37,-36,16,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,14250,43.051,14.607,0,67.13,331002647,35.608,54225.446,2.77
United States,3/21/2020,-40,-2,-3,-36,-24,12,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,19624,59.287,16.236,0.332,72.69,331002647,35.608,54225.446,2.77
United States,3/22/2020,-44,-13,-12,-44,-31,11,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,26747,80.806,21.519,0.242,72.69,331002647,35.608,54225.446,2.77
United States,3/23/2020,-38,-10,-23,-47,-41,17,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,35206,106.362,25.556,0.396,72.69,331002647,35.608,54225.446,2.77
United States,3/24/2020,-39,-12,-10,-46,-45,19,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,46442,140.307,33.945,0.36,72.69,331002647,35.608,54225.446,2.77
United States,3/25/2020,-40,-15,-7,-47,-46,19,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,55231,166.86,26.553,0.637,72.69,331002647,35.608,54225.446,2.77
United States,3/26/2020,-40,-14,3,-48,-47,20,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,69194,209.044,42.184,0.752,72.69,331002647,35.608,54225.446,2.77
United States,3/27/2020,-42,-16,-7,-49,-46,21,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,85991,259.789,50.746,0.743,72.69,331002647,35.608,54225.446,2.77
United States,3/28/2020,-48,-19,-25,-49,-34,15,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,104686,316.269,56.48,1.242,72.69,331002647,35.608,54225.446,2.77
United States,3/29/2020,-47,-22,-19,-51,-38,12,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,124665,376.628,60.359,1.462,72.69,331002647,35.608,54225.446,2.77
United States,3/30/2020,-40,-18,-15,-50,-48,19,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,143025,432.096,55.468,0.961,72.69,331002647,35.608,54225.446,2.77
United States,3/31/2020,-40,-16,-16,-49,-49,20,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,164620,497.337,65.241,1.997,72.69,331002647,35.608,54225.446,2.77
United States,4/1/2020,-37,-11,-7,-48,-49,20,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,189618,572.859,75.522,2.746,72.69,331002647,35.608,54225.446,2.77
United States,4/2/2020,-40,-11,-9,-51,-50,21,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,216721,654.741,81.882,3.199,72.69,331002647,35.608,54225.446,2.77
United States,4/3/2020,-42,-12,-21,-51,-50,22,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,245540,741.807,87.066,2.764,72.69,331002647,35.608,54225.446,2.77
United States,4/4/2020,-48,-15,-24,-50,-37,15,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,277965,839.767,97.96,3.335,72.69,331002647,35.608,54225.446,2.77
United States,4/5/2020,-49,-20,-20,-54,-40,13,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,312237,943.307,103.54,4.06,72.69,331002647,35.608,54225.446,2.77
United States,4/6/2020,-42,-16,-10,-52,-50,20,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,337635,1020.037,76.731,3.462,72.69,331002647,35.608,54225.446,2.77
United States,4/7/2020,-42,-14,-2,-51,-51,21,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,368196,1112.366,92.329,4.054,72.69,331002647,35.608,54225.446,2.77
United States,4/8/2020,-42,-15,-6,-51,-51,21,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,398809,1204.851,92.486,5.758,72.69,331002647,35.608,54225.446,2.77
United States,4/9/2020,-43,-13,-21,-54,-52,22,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,432132,1305.524,100.673,5.807,72.69,331002647,35.608,54225.446,2.77
United States,4/10/2020,-43,-13,-21,-54,-56,24,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,466033,1407.943,102.419,5.659,72.69,331002647,35.608,54225.446,2.77
United States,4/11/2020,-45,-7,-16,-49,-38,14,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,501560,1515.275,107.331,6.305,72.69,331002647,35.608,54225.446,2.77
United States,4/12/2020,-63,-39,-36,-56,-45,13,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,529951,1601.048,85.773,5.532,72.69,331002647,35.608,54225.446,2.77
United States,4/13/2020,-45,-22,-31,-55,-51,21,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,557571,1684.491,83.443,4.532,72.69,331002647,35.608,54225.446,2.77
United States,4/14/2020,-40,-16,-15,-50,-50,20,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,582594,1760.089,75.598,4.656,72.69,331002647,35.608,54225.446,2.77
United States,4/15/2020,-36,-13,-16,-49,-49,20,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,609516,1841.423,81.335,7.275,72.69,331002647,35.608,54225.446,2.77
United States,4/16/2020,-39,-13,-14,-50,-49,21,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,639664,1932.504,91.081,14.888,72.69,331002647,35.608,54225.446,2.77
United States,4/17/2020,-42,-17,-22,-51,-48,22,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,671331,2028.174,95.67,6.946,72.69,331002647,35.608,54225.446,2.77
United States,4/18/2020,-45,-15,-20,-47,-33,14,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,702164,2121.324,93.15,11.39,72.69,331002647,35.608,54225.446,2.77
United States,4/19/2020,-45,-19,-10,-50,-37,11,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,735086,2220.786,99.461,5.607,72.69,331002647,35.608,54225.446,2.77
United States,4/20/2020,-39,-16,-7,-49,-48,19,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,759687,2295.109,74.323,5.353,72.69,331002647,35.608,54225.446,2.77
United States,4/21/2020,-38,-14,-8,-49,-49,20,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,787752,2379.896,84.788,5.61,72.69,331002647,35.608,54225.446,2.77
United States,4/22/2020,-38,-14,-9,-48,-49,20,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,825041,2492.551,112.655,7.625,72.69,331002647,35.608,54225.446,2.77
United States,4/23/2020,-40,-14,-14,-50,-49,21,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,842629,2545.687,53.136,5.199,72.69,331002647,35.608,54225.446,2.77
United States,4/24/2020,-40,-16,-14,-50,-48,21,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,869172,2625.876,80.19,9.604,72.69,331002647,35.608,54225.446,2.77
United States,4/25/2020,-41,-11,2,-42,-32,12,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,890524,2690.383,64.507,3.184,72.69,331002647,35.608,54225.446,2.77
United States,4/26/2020,-42,-16,-11,-48,-36,11,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,939053,2836.995,146.612,6.562,72.69,331002647,35.608,54225.446,2.77
United States,4/27/2020,-35,-13,-4,-48,-46,18,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,965910,2918.134,81.138,5.097,72.69,331002647,35.608,54225.446,2.77
United States,4/28/2020,-34,-10,6,-45,-48,12,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,988451,2986.233,68.099,4.136,72.69,331002647,35.608,54225.446,2.77
United States,4/29/2020,-34,-11,-7,-46,-47,19,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,1012583,3059.139,72.906,6.375,72.69,331002647,35.608,54225.446,2.77
United States,4/30/2020,-34,-9,-7,-47,-47,19,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,1039909,3141.694,82.555,7.888,72.69,331002647,35.608,54225.446,2.77
United States,5/1/2020,-32,-7,7,-43,-45,18,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,1069826,3232.077,90.383,6.163,72.69,331002647,35.608,54225.446,2.77
United States,5/2/2020,-34,-4,28,-35,-29,10,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,1103781,3334.659,102.582,6.23,72.69,331002647,35.608,54225.446,2.77
United States,5/3/2020,-34,-8,22,-40,-31,8,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,1133069,3423.142,88.483,3.979,72.69,331002647,35.608,54225.446,2.77
United States,5/4/2020,-29,-7,5,-44,-44,16,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,1158041,3498.585,75.444,3.918,72.69,331002647,35.608,54225.446,2.77
United States,5/5/2020,-28,-3,5,-43,-45,17,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,1180634,3566.842,68.256,3.782,72.69,331002647,35.608,54225.446,2.77
United States,5/6/2020,-29,-6,6,-43,-44,17,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,1204475,3638.868,72.027,6.477,72.69,331002647,35.608,54225.446,2.77
United States,5/7/2020,-29,-3,21,-42,-44,17,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,1228603,3711.762,72.894,7.109,72.69,331002647,35.608,54225.446,2.77
United States,5/8/2020,-32,-5,-2,-43,-43,18,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,1256972,3797.468,85.706,6.764,72.69,331002647,35.608,54225.446,2.77
United States,5/9/2020,-30,7,9,-35,-26,9,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,1283929,3878.909,81.44,4.562,72.69,331002647,35.608,54225.446,2.77
United States,5/10/2020,-30,1,6,-37,-27,7,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,1309541,3956.286,77.377,4.876,72.69,331002647,35.608,54225.446,2.77
United States,5/11/2020,-31,-11,-3,-44,-42,16,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,1329799,4017.488,61.202,2.218,72.69,331002647,35.608,54225.446,2.77
United States,5/12/2020,-28,-6,10,-41,-43,16,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,1347916,4072.221,54.734,3.492,72.69,331002647,35.608,54225.446,2.77
United States,5/13/2020,-26,-5,18,-40,-42,16,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,1369964,4138.831,66.61,5.145,72.69,331002647,35.608,54225.446,2.77
United States,5/14/2020,-28,-5,17,-42,-43,17,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,1390746,4201.616,62.785,5.275,72.69,331002647,35.608,54225.446,2.77
United States,5/15/2020,-29,-7,21,-40,-42,16,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,1417889,4283.618,82.002,5.356,72.69,331002647,35.608,54225.446,2.77
United States,5/16/2020,-30,-3,32,-34,-24,9,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,1443397,4360.681,77.063,5.021,72.69,331002647,35.608,54225.446,2.77
United States,5/17/2020,-30,-8,17,-39,-25,8,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,1467884,4434.659,73.978,3.583,72.69,331002647,35.608,54225.446,2.77
United States,5/18/2020,-26,-8,2,-43,-40,15,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,1486757,4491.677,57.018,2.441,72.69,331002647,35.608,54225.446,2.77
United States,5/19/2020,-24,-4,15,-40,-41,15,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,1508598,4557.661,65.984,2.39,72.69,331002647,35.608,54225.446,2.77
United States,5/20/2020,-22,-3,23,-38,-41,15,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,1528568,4617.993,60.332,4.737,72.69,331002647,35.608,54225.446,2.77
United States,5/21/2020,-22,-1,31,-37,-41,15,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,1551853,4688.34,70.347,4.586,72.69,331002647,35.608,54225.446,2.77
United States,5/22/2020,-24,-2,31,-36,-41,15,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,1577287,4765.179,76.839,3.816,72.69,331002647,35.608,54225.446,2.77
United States,5/23/2020,-27,0,43,-30,-21,7,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,1601434,4838.13,72.951,3.943,72.69,331002647,35.608,54225.446,2.77
United States,5/24/2020,-25,-2,57,-33,-24,5,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,1622670,4902.287,64.157,3.263,72.69,331002647,35.608,54225.446,2.77
United States,5/25/2020,-28,-8,60,-48,-72,20,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,1643238,4964.426,62.138,1.912,72.69,331002647,35.608,54225.446,2.77
United States,5/26/2020,-22,-3,28,-37,-39,14,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,1662302,5022.02,57.595,1.511,72.69,331002647,35.608,54225.446,2.77
United States,5/27/2020,-21,-4,32,-37,-38,14,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,1681212,5079.15,57.129,2.103,72.69,331002647,35.608,54225.446,2.77
United States,5/28/2020,-21,-2,26,-37,-38,14,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,1699933,5135.708,56.558,4.61,72.69,331002647,35.608,54225.446,2.77
United States,5/29/2020,-23,-5,29,-36,-37,14,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,1721750,5201.62,65.912,3.55,72.69,331002647,35.608,54225.446,2.77
United States,5/30/2020,-24,-1,48,-26,-12,6,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,1747087,5278.166,76.546,3.683,72.69,331002647,35.608,54225.446,2.77
United States,5/31/2020,-23,-4,47,-30,-16,5,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,1770384,5348.549,70.383,2.855,72.69,331002647,35.608,54225.446,2.77
United States,6/1/2020,-18,-2,28,-36,-37,12,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,1790191,5408.389,59.839,1.819,72.69,331002647,35.608,54225.446,2.77
United States,6/2/2020,-18,0,35,-36,-37,13,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,1811277,5472.092,63.703,2.308,72.69,331002647,35.608,54225.446,2.77
United States,6/3/2020,-16,1,33,-35,-37,13,United States,298444215,"31,0",14.14,8.26,0.01,0.204,0.787,1831821,5534.158,62.066,3.124,72.69,331002647,35.608,54225.446,2.77
