,country,EDI,index
37,Russia,4.5321010117831175,2020-03-09
38,Russia,4.527145710532866,2020-03-10
39,Russia,4.522190409282615,2020-03-11
40,Russia,4.517235108032364,2020-03-12
41,Russia,4.512279806782113,2020-03-13
42,Russia,4.507324505531861,2020-03-14
43,Russia,4.50236920428161,2020-03-15
44,Russia,4.497413903031359,2020-03-16
45,Russia,4.492458601781107,2020-03-17
46,Russia,4.4875033005308556,2020-03-18
47,Russia,4.482547999280604,2020-03-19
48,Russia,4.477592698030353,2020-03-20
49,Russia,4.472637396780102,2020-03-21
50,Russia,4.467682095529851,2020-03-22
51,Russia,4.462726794279599,2020-03-23
52,Russia,4.457771493029348,2020-03-24
53,Russia,4.452816191779097,2020-03-25
54,Russia,4.447860890528846,2020-03-26
55,Russia,4.442905589278594,2020-03-27
56,Russia,4.437950288028342,2020-03-28
57,Russia,4.432994986778091,2020-03-29
58,Russia,4.42803968552784,2020-03-30
59,Russia,4.423084384277589,2020-03-31
60,Russia,4.418129083027337,2020-04-01
61,Russia,4.418727125651738,2020-04-02
62,Russia,4.4193251682761385,2020-04-03
63,Russia,4.4199232109005395,2020-04-04
64,Russia,4.4205212535249405,2020-04-05
65,Russia,4.421119296149341,2020-04-06
66,Russia,4.421717338773742,2020-04-07
67,Russia,4.422315381398142,2020-04-08
68,Russia,4.422913424022543,2020-04-09
69,Russia,4.423511466646944,2020-04-10
70,Russia,4.424109509271344,2020-04-11
71,Russia,4.424707551895745,2020-04-12
72,Russia,4.425305594520146,2020-04-13
73,Russia,4.425903637144546,2020-04-14
74,Russia,4.426501679768947,2020-04-15
75,Russia,4.427099722393347,2020-04-16
76,Russia,4.427697765017748,2020-04-17
77,Russia,4.428295807642149,2020-04-18
78,Russia,4.428893850266549,2020-04-19
79,Russia,4.42949189289095,2020-04-20
80,Russia,4.430089935515351,2020-04-21
81,Russia,4.430687978139751,2020-04-22
82,Russia,4.431286020764152,2020-04-23
83,Russia,4.431884063388553,2020-04-24
84,Russia,4.432482106012953,2020-04-25
85,Russia,4.433080148637354,2020-04-26
86,Russia,4.433678191261754,2020-04-27
87,Russia,4.434276233886155,2020-04-28
88,Russia,4.434874276510556,2020-04-29
89,Russia,4.4354723191349565,2020-04-30
90,Russia,4.4360703617593575,2020-05-01
91,Russia,4.439460420508925,2020-05-02
92,Russia,4.442850479258492,2020-05-03
93,Russia,4.44624053800806,2020-05-04
94,Russia,4.449630596757628,2020-05-05
95,Russia,4.453020655507196,2020-05-06
96,Russia,4.456410714256763,2020-05-07
97,Russia,4.4598007730063305,2020-05-08
98,Russia,4.463190831755898,2020-05-09
99,Russia,4.466580890505465,2020-05-10
100,Russia,4.469970949255034,2020-05-11
101,Russia,4.473361008004601,2020-05-12
102,Russia,4.476751066754169,2020-05-13
103,Russia,4.480141125503736,2020-05-14
104,Russia,4.483531184253303,2020-05-15
105,Russia,4.486921243002871,2020-05-16
106,Russia,4.490311301752439,2020-05-17
107,Russia,4.493701360502007,2020-05-18
108,Russia,4.497091419251574,2020-05-19
109,Russia,4.5004814780011415,2020-05-20
110,Russia,4.503871536750709,2020-05-21
111,Russia,4.507261595500276,2020-05-22
112,Russia,4.510651654249845,2020-05-23
113,Russia,4.514041712999412,2020-05-24
114,Russia,4.51743177174898,2020-05-25
115,Russia,4.520821830498547,2020-05-26
116,Russia,4.5242118892481145,2020-05-27
117,Russia,4.527601947997682,2020-05-28
118,Russia,4.53099200674725,2020-05-29
119,Russia,4.534382065496818,2020-05-30
120,Russia,4.537772124246385,2020-05-31
121,Russia,4.5411621829959525,2020-06-01
122,Russia,4.539792011099394,2020-06-02
123,Russia,4.538421839202835,2020-06-03
124,Russia,4.537051667306276,2020-06-04
125,Russia,4.535681495409717,2020-06-05
126,Russia,4.534311323513158,2020-06-06
127,Russia,4.532941151616599,2020-06-07
128,Russia,4.5315709797200405,2020-06-08
129,Russia,4.530200807823481,2020-06-09
130,Russia,4.528830635926922,2020-06-10
131,Russia,4.527460464030363,2020-06-11
132,Russia,4.526090292133804,2020-06-12
133,Russia,4.524720120237245,2020-06-13
134,Russia,4.5233499483406865,2020-06-14
135,Russia,4.521979776444128,2020-06-15
136,Russia,4.520609604547569,2020-06-16
137,Russia,4.51923943265101,2020-06-17
138,Russia,4.517869260754451,2020-06-18
139,Russia,4.516499088857892,2020-06-19
140,Russia,4.515128916961333,2020-06-20
141,Russia,4.5137587450647745,2020-06-21
142,Russia,4.512388573168216,2020-06-22
143,Russia,4.511018401271657,2020-06-23
144,Russia,4.509648229375097,2020-06-24
145,Russia,4.508278057478538,2020-06-25
146,Russia,4.506907885581979,2020-06-26
147,Russia,4.50553771368542,2020-06-27
148,Russia,4.504167541788862,2020-06-28
149,Russia,4.502797369892303,2020-06-29
150,Russia,4.501427197995744,2020-06-30
151,Russia,4.500057026099185,2020-07-01
0,South Africa,2.6667761645174735,2020-02-01
1,South Africa,2.6384506461742,2020-02-02
2,South Africa,2.6101251278309263,2020-02-03
3,South Africa,2.581799609487653,2020-02-04
4,South Africa,2.553474091144379,2020-02-05
5,South Africa,2.525148572801106,2020-02-06
6,South Africa,2.496823054457832,2020-02-07
7,South Africa,2.4684975361145587,2020-02-08
8,South Africa,2.440172017771285,2020-02-09
9,South Africa,2.4118464994280115,2020-02-10
10,South Africa,2.3835209810847378,2020-02-11
11,South Africa,2.3551954627414644,2020-02-12
12,South Africa,2.3268699443981906,2020-02-13
13,South Africa,2.2985444260549173,2020-02-14
14,South Africa,2.2702189077116435,2020-02-15
15,South Africa,2.24189338936837,2020-02-16
16,South Africa,2.213567871025097,2020-02-17
17,South Africa,2.185242352681823,2020-02-18
18,South Africa,2.156916834338549,2020-02-19
19,South Africa,2.128591315995276,2020-02-20
20,South Africa,2.1002657976520025,2020-02-21
21,South Africa,2.0719402793087287,2020-02-22
22,South Africa,2.0436147609654554,2020-02-23
23,South Africa,2.0152892426221816,2020-02-24
24,South Africa,1.9869637242789082,2020-02-25
25,South Africa,1.9586382059356344,2020-02-26
26,South Africa,1.930312687592361,2020-02-27
27,South Africa,1.9019871692490873,2020-02-28
28,South Africa,1.873661650905814,2020-02-29
29,South Africa,1.8453361325625404,2020-03-01
30,South Africa,1.841796597556927,2020-03-02
31,South Africa,1.838257062551314,2020-03-03
32,South Africa,1.8347175275457006,2020-03-04
33,South Africa,1.8311779925400873,2020-03-05
34,South Africa,1.8276384575344742,2020-03-06
35,South Africa,1.8240989225288609,2020-03-07
36,South Africa,1.8205593875232475,2020-03-08
37,South Africa,1.8170198525176344,2020-03-09
38,South Africa,1.813480317512021,2020-03-10
39,South Africa,1.8099407825064078,2020-03-11
40,South Africa,1.8064012475007947,2020-03-12
41,South Africa,1.8028617124951813,2020-03-13
42,South Africa,1.799322177489568,2020-03-14
43,South Africa,1.795782642483955,2020-03-15
44,South Africa,1.7922431074783416,2020-03-16
45,South Africa,1.7887035724727283,2020-03-17
46,South Africa,1.785164037467115,2020-03-18
47,South Africa,1.7816245024615018,2020-03-19
48,South Africa,1.7780849674558885,2020-03-20
49,South Africa,1.7745454324502752,2020-03-21
50,South Africa,1.771005897444662,2020-03-22
51,South Africa,1.7674663624390488,2020-03-23
52,South Africa,1.7639268274334354,2020-03-24
53,South Africa,1.7603872924278223,2020-03-25
54,South Africa,1.756847757422209,2020-03-26
55,South Africa,1.7533082224165957,2020-03-27
56,South Africa,1.7497686874109826,2020-03-28
57,South Africa,1.7462291524053692,2020-03-29
58,South Africa,1.742689617399756,2020-03-30
59,South Africa,1.7391500823941428,2020-03-31
60,South Africa,1.7356105473885295,2020-04-01
61,South Africa,1.7407864278488727,2020-04-02
62,South Africa,1.745962308309216,2020-04-03
63,South Africa,1.7511381887695592,2020-04-04
64,South Africa,1.7563140692299024,2020-04-05
65,South Africa,1.7614899496902456,2020-04-06
66,South Africa,1.7666658301505886,2020-04-07
67,South Africa,1.7718417106109319,2020-04-08
68,South Africa,1.777017591071275,2020-04-09
69,South Africa,1.7821934715316183,2020-04-10
70,South Africa,1.7873693519919616,2020-04-11
71,South Africa,1.7925452324523048,2020-04-12
72,South Africa,1.797721112912648,2020-04-13
73,South Africa,1.8028969933729913,2020-04-14
74,South Africa,1.8080728738333345,2020-04-15
75,South Africa,1.8132487542936775,2020-04-16
76,South Africa,1.8184246347540207,2020-04-17
77,South Africa,1.823600515214364,2020-04-18
78,South Africa,1.8287763956747072,2020-04-19
79,South Africa,1.8339522761350504,2020-04-20
80,South Africa,1.8391281565953936,2020-04-21
81,South Africa,1.8443040370557369,2020-04-22
82,South Africa,1.84947991751608,2020-04-23
83,South Africa,1.8546557979764233,2020-04-24
84,South Africa,1.8598316784367666,2020-04-25
85,South Africa,1.8650075588971098,2020-04-26
86,South Africa,1.8701834393574528,2020-04-27
87,South Africa,1.875359319817796,2020-04-28
88,South Africa,1.8805352002781393,2020-04-29
89,South Africa,1.8857110807384825,2020-04-30
90,South Africa,1.8908869611988257,2020-05-01
91,South Africa,1.9001454673035525,2020-05-02
92,South Africa,1.9094039734082793,2020-05-03
93,South Africa,1.918662479513006,2020-05-04
94,South Africa,1.9279209856177328,2020-05-05
95,South Africa,1.9371794917224596,2020-05-06
96,South Africa,1.9464379978271864,2020-05-07
97,South Africa,1.9556965039319132,2020-05-08
98,South Africa,1.9649550100366397,2020-05-09
99,South Africa,1.9742135161413665,2020-05-10
100,South Africa,1.9834720222460933,2020-05-11
101,South Africa,1.99273052835082,2020-05-12
102,South Africa,2.001989034455547,2020-05-13
103,South Africa,2.011247540560274,2020-05-14
104,South Africa,2.0205060466650004,2020-05-15
105,South Africa,2.029764552769727,2020-05-16
106,South Africa,2.039023058874454,2020-05-17
107,South Africa,2.048281564979181,2020-05-18
108,South Africa,2.0575400710839076,2020-05-19
109,South Africa,2.066798577188634,2020-05-20
110,South Africa,2.076057083293361,2020-05-21
111,South Africa,2.0853155893980877,2020-05-22
112,South Africa,2.0945740955028147,2020-05-23
113,South Africa,2.1038326016075413,2020-05-24
114,South Africa,2.1130911077122683,2020-05-25
115,South Africa,2.122349613816995,2020-05-26
116,South Africa,2.131608119921722,2020-05-27
117,South Africa,2.1408666260264484,2020-05-28
118,South Africa,2.1501251321311754,2020-05-29
119,South Africa,2.159383638235902,2020-05-30
120,South Africa,2.1686421443406285,2020-05-31
121,South Africa,2.1779006504453555,2020-06-01
122,South Africa,2.182393712760234,2020-06-02
123,South Africa,2.1868867750751133,2020-06-03
124,South Africa,2.191379837389992,2020-06-04
125,South Africa,2.1958728997048707,2020-06-05
126,South Africa,2.2003659620197493,2020-06-06
127,South Africa,2.2048590243346284,2020-06-07
128,South Africa,2.209352086649507,2020-06-08
129,South Africa,2.213845148964386,2020-06-09
130,South Africa,2.2183382112792644,2020-06-10
131,South Africa,2.2228312735941436,2020-06-11
132,South Africa,2.2273243359090222,2020-06-12
133,South Africa,2.231817398223901,2020-06-13
134,South Africa,2.2363104605387796,2020-06-14
135,South Africa,2.2408035228536587,2020-06-15
136,South Africa,2.2452965851685374,2020-06-16
137,South Africa,2.249789647483416,2020-06-17
138,South Africa,2.254282709798295,2020-06-18
139,South Africa,2.258775772113174,2020-06-19
140,South Africa,2.2632688344280525,2020-06-20
141,South Africa,2.267761896742931,2020-06-21
142,South Africa,2.2722549590578103,2020-06-22
143,South Africa,2.276748021372689,2020-06-23
144,South Africa,2.2812410836875676,2020-06-24
145,South Africa,2.2857341460024463,2020-06-25
146,South Africa,2.2902272083173254,2020-06-26
147,South Africa,2.294720270632204,2020-06-27
148,South Africa,2.2992133329470827,2020-06-28
149,South Africa,2.303706395261962,2020-06-29
150,South Africa,2.3081994575768405,2020-06-30
151,South Africa,2.312692519891719,2020-07-01
0,Thailand,10.689976927917883,2020-02-01
1,Thailand,10.639896586777503,2020-02-02
2,Thailand,10.589816245637124,2020-02-03
3,Thailand,10.539735904496744,2020-02-04
4,Thailand,10.489655563356365,2020-02-05
5,Thailand,10.439575222215986,2020-02-06
6,Thailand,10.389494881075606,2020-02-07
7,Thailand,10.339414539935227,2020-02-08
8,Thailand,10.28933419879485,2020-02-09
9,Thailand,10.23925385765447,2020-02-10
10,Thailand,10.18917351651409,2020-02-11
11,Thailand,10.139093175373711,2020-02-12
12,Thailand,10.089012834233332,2020-02-13
13,Thailand,10.038932493092952,2020-02-14
14,Thailand,9.988852151952573,2020-02-15
15,Thailand,9.938771810812193,2020-02-16
16,Thailand,9.888691469671814,2020-02-17
17,Thailand,9.838611128531435,2020-02-18
18,Thailand,9.788530787391055,2020-02-19
19,Thailand,9.738450446250676,2020-02-20
20,Thailand,9.688370105110296,2020-02-21
21,Thailand,9.638289763969919,2020-02-22
22,Thailand,9.58820942282954,2020-02-23
23,Thailand,9.53812908168916,2020-02-24
24,Thailand,9.48804874054878,2020-02-25
25,Thailand,9.437968399408401,2020-02-26
26,Thailand,9.387888058268022,2020-02-27
27,Thailand,9.337807717127642,2020-02-28
28,Thailand,9.287727375987263,2020-02-29
29,Thailand,9.237647034846884,2020-03-01
30,Thailand,9.242889391211913,2020-03-02
31,Thailand,9.24813174757694,2020-03-03
32,Thailand,9.253374103941969,2020-03-04
33,Thailand,9.258616460306998,2020-03-05
34,Thailand,9.263858816672025,2020-03-06
35,Thailand,9.269101173037054,2020-03-07
36,Thailand,9.274343529402083,2020-03-08
37,Thailand,9.27958588576711,2020-03-09
38,Thailand,9.28482824213214,2020-03-10
39,Thailand,9.290070598497167,2020-03-11
40,Thailand,9.295312954862196,2020-03-12
41,Thailand,9.300555311227225,2020-03-13
42,Thailand,9.305797667592252,2020-03-14
43,Thailand,9.31104002395728,2020-03-15
44,Thailand,9.31628238032231,2020-03-16
45,Thailand,9.321524736687337,2020-03-17
46,Thailand,9.326767093052366,2020-03-18
47,Thailand,9.332009449417395,2020-03-19
48,Thailand,9.337251805782422,2020-03-20
49,Thailand,9.342494162147451,2020-03-21
50,Thailand,9.34773651851248,2020-03-22
51,Thailand,9.352978874877508,2020-03-23
52,Thailand,9.358221231242537,2020-03-24
53,Thailand,9.363463587607564,2020-03-25
54,Thailand,9.368705943972593,2020-03-26
55,Thailand,9.373948300337622,2020-03-27
56,Thailand,9.379190656702649,2020-03-28
57,Thailand,9.384433013067678,2020-03-29
58,Thailand,9.389675369432707,2020-03-30
59,Thailand,9.394917725797734,2020-03-31
60,Thailand,9.400160082162763,2020-04-01
61,Thailand,9.413551194596483,2020-04-02
62,Thailand,9.426942307030203,2020-04-03
63,Thailand,9.440333419463922,2020-04-04
64,Thailand,9.453724531897644,2020-04-05
65,Thailand,9.467115644331363,2020-04-06
66,Thailand,9.480506756765083,2020-04-07
67,Thailand,9.493897869198802,2020-04-08
68,Thailand,9.507288981632522,2020-04-09
69,Thailand,9.520680094066241,2020-04-10
70,Thailand,9.534071206499961,2020-04-11
71,Thailand,9.54746231893368,2020-04-12
72,Thailand,9.560853431367402,2020-04-13
73,Thailand,9.574244543801122,2020-04-14
74,Thailand,9.587635656234841,2020-04-15
75,Thailand,9.60102676866856,2020-04-16
76,Thailand,9.61441788110228,2020-04-17
77,Thailand,9.627808993536,2020-04-18
78,Thailand,9.64120010596972,2020-04-19
79,Thailand,9.654591218403441,2020-04-20
80,Thailand,9.66798233083716,2020-04-21
81,Thailand,9.68137344327088,2020-04-22
82,Thailand,9.6947645557046,2020-04-23
83,Thailand,9.70815566813832,2020-04-24
84,Thailand,9.721546780572039,2020-04-25
85,Thailand,9.734937893005759,2020-04-26
86,Thailand,9.748329005439478,2020-04-27
87,Thailand,9.7617201178732,2020-04-28
88,Thailand,9.77511123030692,2020-04-29
89,Thailand,9.788502342740639,2020-04-30
90,Thailand,9.801893455174358,2020-05-01
91,Thailand,9.816357576314916,2020-05-02
92,Thailand,9.830821697455473,2020-05-03
93,Thailand,9.84528581859603,2020-05-04
94,Thailand,9.859749939736588,2020-05-05
95,Thailand,9.874214060877145,2020-05-06
96,Thailand,9.888678182017703,2020-05-07
97,Thailand,9.90314230315826,2020-05-08
98,Thailand,9.917606424298818,2020-05-09
99,Thailand,9.932070545439375,2020-05-10
100,Thailand,9.946534666579932,2020-05-11
101,Thailand,9.96099878772049,2020-05-12
102,Thailand,9.975462908861047,2020-05-13
103,Thailand,9.989927030001605,2020-05-14
104,Thailand,10.004391151142162,2020-05-15
105,Thailand,10.01885527228272,2020-05-16
106,Thailand,10.033319393423278,2020-05-17
107,Thailand,10.047783514563836,2020-05-18
108,Thailand,10.062247635704393,2020-05-19
109,Thailand,10.07671175684495,2020-05-20
110,Thailand,10.091175877985508,2020-05-21
111,Thailand,10.105639999126065,2020-05-22
112,Thailand,10.120104120266623,2020-05-23
113,Thailand,10.13456824140718,2020-05-24
114,Thailand,10.149032362547738,2020-05-25
115,Thailand,10.163496483688295,2020-05-26
116,Thailand,10.177960604828852,2020-05-27
117,Thailand,10.19242472596941,2020-05-28
118,Thailand,10.206888847109967,2020-05-29
119,Thailand,10.221352968250525,2020-05-30
120,Thailand,10.235817089391082,2020-05-31
121,Thailand,10.25028121053164,2020-06-01
122,Thailand,10.246570075711299,2020-06-02
123,Thailand,10.242858940890958,2020-06-03
124,Thailand,10.239147806070617,2020-06-04
125,Thailand,10.235436671250277,2020-06-05
126,Thailand,10.231725536429936,2020-06-06
127,Thailand,10.228014401609595,2020-06-07
128,Thailand,10.224303266789255,2020-06-08
129,Thailand,10.220592131968916,2020-06-09
130,Thailand,10.216880997148575,2020-06-10
131,Thailand,10.213169862328234,2020-06-11
132,Thailand,10.209458727507894,2020-06-12
133,Thailand,10.205747592687553,2020-06-13
134,Thailand,10.202036457867212,2020-06-14
135,Thailand,10.198325323046872,2020-06-15
136,Thailand,10.19461418822653,2020-06-16
137,Thailand,10.19090305340619,2020-06-17
138,Thailand,10.18719191858585,2020-06-18
139,Thailand,10.183480783765509,2020-06-19
140,Thailand,10.179769648945168,2020-06-20
141,Thailand,10.176058514124827,2020-06-21
142,Thailand,10.172347379304487,2020-06-22
143,Thailand,10.168636244484146,2020-06-23
144,Thailand,10.164925109663807,2020-06-24
145,Thailand,10.161213974843466,2020-06-25
146,Thailand,10.157502840023126,2020-06-26
147,Thailand,10.153791705202785,2020-06-27
148,Thailand,10.150080570382444,2020-06-28
149,Thailand,10.146369435562104,2020-06-29
150,Thailand,10.142658300741763,2020-06-30
151,Thailand,10.138947165921422,2020-07-01
0,United Kingdom,7.3625136448471284,2020-02-01
1,United Kingdom,7.332069754617148,2020-02-02
2,United Kingdom,7.301625864387168,2020-02-03
3,United Kingdom,7.271181974157187,2020-02-04
4,United Kingdom,7.240738083927207,2020-02-05
5,United Kingdom,7.2102941936972265,2020-02-06
6,United Kingdom,7.179850303467246,2020-02-07
7,United Kingdom,7.149406413237266,2020-02-08
8,United Kingdom,7.118962523007286,2020-02-09
9,United Kingdom,7.088518632777306,2020-02-10
10,United Kingdom,7.058074742547325,2020-02-11
11,United Kingdom,7.027630852317345,2020-02-12
12,United Kingdom,6.997186962087365,2020-02-13
13,United Kingdom,6.966743071857384,2020-02-14
14,United Kingdom,6.936299181627404,2020-02-15
15,United Kingdom,6.905855291397423,2020-02-16
16,United Kingdom,6.875411401167443,2020-02-17
17,United Kingdom,6.844967510937463,2020-02-18
18,United Kingdom,6.814523620707482,2020-02-19
19,United Kingdom,6.784079730477502,2020-02-20
20,United Kingdom,6.753635840247521,2020-02-21
21,United Kingdom,6.723191950017542,2020-02-22
22,United Kingdom,6.6927480597875615,2020-02-23
23,United Kingdom,6.662304169557581,2020-02-24
24,United Kingdom,6.631860279327601,2020-02-25
25,United Kingdom,6.60141638909762,2020-02-26
26,United Kingdom,6.57097249886764,2020-02-27
27,United Kingdom,6.5405286086376595,2020-02-28
28,United Kingdom,6.510084718407679,2020-02-29
29,United Kingdom,6.479640828177699,2020-03-01
30,United Kingdom,6.478954735660749,2020-03-02
31,United Kingdom,6.4782686431438,2020-03-03
32,United Kingdom,6.477582550626851,2020-03-04
33,United Kingdom,6.476896458109901,2020-03-05
34,United Kingdom,6.4762103655929515,2020-03-06
35,United Kingdom,6.475524273076003,2020-03-07
36,United Kingdom,6.474838180559053,2020-03-08
37,United Kingdom,6.4741520880421035,2020-03-09
38,United Kingdom,6.473465995525154,2020-03-10
39,United Kingdom,6.472779903008205,2020-03-11
40,United Kingdom,6.4720938104912555,2020-03-12
41,United Kingdom,6.471407717974306,2020-03-13
42,United Kingdom,6.470721625457356,2020-03-14
43,United Kingdom,6.470035532940408,2020-03-15
44,United Kingdom,6.469349440423458,2020-03-16
45,United Kingdom,6.468663347906508,2020-03-17
46,United Kingdom,6.467977255389559,2020-03-18
47,United Kingdom,6.46729116287261,2020-03-19
48,United Kingdom,6.46660507035566,2020-03-20
49,United Kingdom,6.465918977838711,2020-03-21
50,United Kingdom,6.465232885321761,2020-03-22
51,United Kingdom,6.464546792804812,2020-03-23
52,United Kingdom,6.463860700287863,2020-03-24
53,United Kingdom,6.463174607770913,2020-03-25
54,United Kingdom,6.4624885152539635,2020-03-26
55,United Kingdom,6.461802422737015,2020-03-27
56,United Kingdom,6.461116330220065,2020-03-28
57,United Kingdom,6.4604302377031155,2020-03-29
58,United Kingdom,6.459744145186166,2020-03-30
59,United Kingdom,6.459058052669217,2020-03-31
60,United Kingdom,6.4583719601522676,2020-04-01
61,United Kingdom,6.461094545987543,2020-04-02
62,United Kingdom,6.463817131822819,2020-04-03
63,United Kingdom,6.466539717658095,2020-04-04
64,United Kingdom,6.4692623034933705,2020-04-05
65,United Kingdom,6.471984889328646,2020-04-06
66,United Kingdom,6.474707475163922,2020-04-07
67,United Kingdom,6.477430060999198,2020-04-08
68,United Kingdom,6.4801526468344735,2020-04-09
69,United Kingdom,6.482875232669749,2020-04-10
70,United Kingdom,6.485597818505025,2020-04-11
71,United Kingdom,6.488320404340301,2020-04-12
72,United Kingdom,6.491042990175576,2020-04-13
73,United Kingdom,6.493765576010852,2020-04-14
74,United Kingdom,6.496488161846128,2020-04-15
75,United Kingdom,6.4992107476814045,2020-04-16
76,United Kingdom,6.50193333351668,2020-04-17
77,United Kingdom,6.504655919351956,2020-04-18
78,United Kingdom,6.507378505187232,2020-04-19
79,United Kingdom,6.5101010910225074,2020-04-20
80,United Kingdom,6.512823676857783,2020-04-21
81,United Kingdom,6.515546262693059,2020-04-22
82,United Kingdom,6.518268848528335,2020-04-23
83,United Kingdom,6.52099143436361,2020-04-24
84,United Kingdom,6.523714020198886,2020-04-25
85,United Kingdom,6.526436606034162,2020-04-26
86,United Kingdom,6.529159191869438,2020-04-27
87,United Kingdom,6.531881777704713,2020-04-28
88,United Kingdom,6.534604363539989,2020-04-29
89,United Kingdom,6.537326949375265,2020-04-30
90,United Kingdom,6.5400495352105406,2020-05-01
91,United Kingdom,6.546240918094977,2020-05-02
92,United Kingdom,6.5524323009794125,2020-05-03
93,United Kingdom,6.558623683863849,2020-05-04
94,United Kingdom,6.5648150667482845,2020-05-05
95,United Kingdom,6.571006449632721,2020-05-06
96,United Kingdom,6.5771978325171565,2020-05-07
97,United Kingdom,6.583389215401593,2020-05-08
98,United Kingdom,6.589580598286029,2020-05-09
99,United Kingdom,6.595771981170465,2020-05-10
100,United Kingdom,6.601963364054901,2020-05-11
101,United Kingdom,6.608154746939337,2020-05-12
102,United Kingdom,6.614346129823773,2020-05-13
103,United Kingdom,6.62053751270821,2020-05-14
104,United Kingdom,6.626728895592645,2020-05-15
105,United Kingdom,6.632920278477082,2020-05-16
106,United Kingdom,6.639111661361517,2020-05-17
107,United Kingdom,6.645303044245954,2020-05-18
108,United Kingdom,6.651494427130389,2020-05-19
109,United Kingdom,6.657685810014826,2020-05-20
110,United Kingdom,6.663877192899262,2020-05-21
111,United Kingdom,6.670068575783698,2020-05-22
112,United Kingdom,6.676259958668134,2020-05-23
113,United Kingdom,6.68245134155257,2020-05-24
114,United Kingdom,6.688642724437006,2020-05-25
115,United Kingdom,6.694834107321443,2020-05-26
116,United Kingdom,6.701025490205878,2020-05-27
117,United Kingdom,6.707216873090315,2020-05-28
118,United Kingdom,6.71340825597475,2020-05-29
119,United Kingdom,6.7195996388591865,2020-05-30
120,United Kingdom,6.725791021743622,2020-05-31
121,United Kingdom,6.7319824046280585,2020-06-01
122,United Kingdom,6.731794210957603,2020-06-02
123,United Kingdom,6.731606017287148,2020-06-03
124,United Kingdom,6.731417823616693,2020-06-04
125,United Kingdom,6.731229629946238,2020-06-05
126,United Kingdom,6.731041436275783,2020-06-06
127,United Kingdom,6.730853242605328,2020-06-07
128,United Kingdom,6.730665048934872,2020-06-08
129,United Kingdom,6.730476855264417,2020-06-09
130,United Kingdom,6.730288661593962,2020-06-10
131,United Kingdom,6.730100467923506,2020-06-11
132,United Kingdom,6.729912274253051,2020-06-12
133,United Kingdom,6.729724080582597,2020-06-13
134,United Kingdom,6.729535886912141,2020-06-14
135,United Kingdom,6.729347693241686,2020-06-15
136,United Kingdom,6.729159499571231,2020-06-16
137,United Kingdom,6.728971305900775,2020-06-17
138,United Kingdom,6.72878311223032,2020-06-18
139,United Kingdom,6.728594918559865,2020-06-19
140,United Kingdom,6.72840672488941,2020-06-20
141,United Kingdom,6.728218531218955,2020-06-21
142,United Kingdom,6.7280303375485,2020-06-22
143,United Kingdom,6.7278421438780445,2020-06-23
144,United Kingdom,6.727653950207589,2020-06-24
145,United Kingdom,6.727465756537134,2020-06-25
146,United Kingdom,6.7272775628666786,2020-06-26
147,United Kingdom,6.727089369196223,2020-06-27
148,United Kingdom,6.726901175525769,2020-06-28
149,United Kingdom,6.7267129818553135,2020-06-29
150,United Kingdom,6.726524788184858,2020-06-30
151,United Kingdom,6.726336594514403,2020-07-01
0,Untied States,12.004070743236946,2020-02-01
1,Untied States,11.94168901516061,2020-02-02
2,Untied States,11.879307287084274,2020-02-03
3,Untied States,11.816925559007938,2020-02-04
4,Untied States,11.754543830931603,2020-02-05
5,Untied States,11.692162102855265,2020-02-06
6,Untied States,11.62978037477893,2020-02-07
7,Untied States,11.567398646702594,2020-02-08
8,Untied States,11.505016918626259,2020-02-09
9,Untied States,11.442635190549922,2020-02-10
10,Untied States,11.380253462473586,2020-02-11
11,Untied States,11.31787173439725,2020-02-12
12,Untied States,11.255490006320914,2020-02-13
13,Untied States,11.193108278244578,2020-02-14
14,Untied States,11.130726550168243,2020-02-15
15,Untied States,11.068344822091905,2020-02-16
16,Untied States,11.00596309401557,2020-02-17
17,Untied States,10.943581365939234,2020-02-18
18,Untied States,10.881199637862899,2020-02-19
19,Untied States,10.818817909786562,2020-02-20
20,Untied States,10.756436181710226,2020-02-21
21,Untied States,10.694054453633889,2020-02-22
22,Untied States,10.631672725557554,2020-02-23
23,Untied States,10.569290997481218,2020-02-24
24,Untied States,10.506909269404883,2020-02-25
25,Untied States,10.444527541328545,2020-02-26
26,Untied States,10.38214581325221,2020-02-27
27,Untied States,10.319764085175875,2020-02-28
28,Untied States,10.257382357099537,2020-02-29
29,Untied States,10.195000629023202,2020-03-01
30,Untied States,10.148201516337895,2020-03-02
31,Untied States,10.101402403652589,2020-03-03
32,Untied States,10.054603290967282,2020-03-04
33,Untied States,10.007804178281976,2020-03-05
34,Untied States,9.96100506559667,2020-03-06
35,Untied States,9.914205952911361,2020-03-07
36,Untied States,9.867406840226055,2020-03-08
37,Untied States,9.820607727540748,2020-03-09
38,Untied States,9.773808614855442,2020-03-10
39,Untied States,9.727009502170135,2020-03-11
40,Untied States,9.680210389484829,2020-03-12
41,Untied States,9.633411276799523,2020-03-13
42,Untied States,9.586612164114216,2020-03-14
43,Untied States,9.53981305142891,2020-03-15
44,Untied States,9.493013938743603,2020-03-16
45,Untied States,9.446214826058295,2020-03-17
46,Untied States,9.399415713372989,2020-03-18
47,Untied States,9.352616600687682,2020-03-19
48,Untied States,9.305817488002376,2020-03-20
49,Untied States,9.25901837531707,2020-03-21
