response,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,Country,Population,population_density,Birthrate,Deathrate,Agriculture,Industry,Service,total_cases,total_cases_per_million,new_cases_per_million,new_deaths_per_million,stringency_index,population,population_density,hospital_beds_per_thousand
0.8187069966939041,2,1,8,0,0,0,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,13,0.191,0.0,0.0,11.11,67886004,272.89799999999997,2.54
0.8510370075068163,1,1,-13,0,-1,1,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,16,0.23600000000000002,0.044000000000000004,0.0,11.11,67886004,272.89799999999997,2.54
0.8835262540562061,1,1,-14,-2,0,0,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,18,0.265,0.028999999999999998,0.0,11.11,67886004,272.89799999999997,2.54
0.9163046437655228,7,2,14,5,1,-1,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,23,0.33899999999999997,0.07400000000000001,0.0,11.11,67886004,272.89799999999997,2.54
0.9195479873990352,4,4,14,0,1,0,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,36,0.53,0.191,0.0,11.11,67886004,272.89799999999997,2.54
0.9230373112987288,2,3,11,-1,1,0,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,40,0.589,0.059000000000000004,0.0,11.11,67886004,272.89799999999997,2.54
0.9268282240670641,2,3,2,-2,1,1,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,51,0.7509999999999999,0.162,0.0,11.11,67886004,272.89799999999997,2.54
0.9309486118518652,-1,2,1,-3,0,1,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,85,1.252,0.501,0.0,11.11,67886004,272.89799999999997,2.54
0.9355050185469675,5,6,22,1,1,0,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,115,1.694,0.442,0.0,11.11,67886004,272.89799999999997,2.54
0.9402452273966908,0,2,7,-1,1,0,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,163,2.401,0.7070000000000001,0.015,11.11,67886004,272.89799999999997,2.54
0.9452710731747008,4,2,15,2,1,-1,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,206,3.034,0.633,0.015,11.11,67886004,272.89799999999997,2.54
0.9504869336552142,0,4,4,-3,0,1,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,273,4.021,0.987,0.0,11.11,67886004,272.89799999999997,2.54
0.9558861817755496,-2,5,4,-4,0,1,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,321,4.729,0.7070000000000001,0.015,11.11,67886004,272.89799999999997,2.54
0.9614945034966996,0,5,10,-6,0,1,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,373,5.495,0.7659999999999999,0.059000000000000004,11.11,67886004,272.89799999999997,2.54
0.9673103666881602,-1,11,5,-8,-1,2,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,456,6.7170000000000005,1.2229999999999999,0.0,11.11,67886004,272.89799999999997,2.54
0.9734119737374964,-2,11,12,-9,-4,2,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,590,8.691,1.974,0.028999999999999998,11.11,67886004,272.89799999999997,2.54
0.9795204042775936,-10,7,1,-15,-2,2,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,707,10.415,1.723,0.015,11.11,67886004,272.89799999999997,2.54
0.9857129648998448,-11,7,-1,-16,-4,2,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,1140,16.793,6.377999999999999,0.265,11.11,67886004,272.89799999999997,2.54
0.9918721826325472,-3,20,29,-16,-9,4,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,1391,20.49,3.697,0.221,14.81,67886004,272.89799999999997,2.54
0.9979727122884174,-15,21,6,-27,-16,7,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,1543,22.729,2.239,0.324,20.37,67886004,272.89799999999997,2.54
1.004025052303236,-21,22,-3,-34,-23,10,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,1950,28.725,5.995,0.23600000000000002,20.37,67886004,272.89799999999997,2.54
1.0100163451661317,-21,24,2,-37,-27,11,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,2630,38.741,10.017000000000001,0.501,20.37,67886004,272.89799999999997,2.54
1.0160175872987445,-28,10,6,-40,-29,13,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,3277,48.272,9.531,0.633,20.37,67886004,272.89799999999997,2.54
1.021746948509148,-50,1,2,-46,-25,11,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,3983,58.672,10.4,0.53,29.63,67886004,272.89799999999997,2.54
1.0272832133545642,-56,-14,20,-46,-30,9,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,5018,73.918,15.245999999999999,0.825,35.19,67886004,272.89799999999997,2.54
1.0325147785104516,-45,-8,1,-53,-45,17,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,5683,83.714,9.796,0.516,70.37,67886004,272.89799999999997,2.54
1.0374264754955185,-71,-24,-14,-64,-58,24,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,6650,97.958,14.244000000000002,1.09,70.37,67886004,272.89799999999997,2.54
1.042043114579246,-73,-26,-12,-68,-64,26,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,8077,118.979,21.021,2.195,70.37,67886004,272.89799999999997,2.54
1.0463700291212357,-74,-28,-11,-70,-66,27,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,9529,140.368,21.389,2.74,75.93,67886004,272.89799999999997,2.54
1.0504999502324033,-76,-29,-26,-71,-66,28,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,11658,171.729,31.361,2.696,75.93,67886004,272.89799999999997,2.54
1.0541759186961557,-83,-39,-54,-74,-57,20,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,14543,214.227,42.498000000000005,4.183,75.93,67886004,272.89799999999997,2.54
1.0575042549284517,-85,-46,-52,-75,-55,15,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,17089,251.731,37.504,4.331,75.93,67886004,272.89799999999997,2.54
1.060403030966535,-74,-32,-33,-73,-69,27,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,19522,287.57,35.839,3.1519999999999997,75.93,67886004,272.89799999999997,2.54
1.0628883249548131,-74,-30,-21,-72,-70,27,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,22141,326.15,38.579,5.5089999999999995,75.93,67886004,272.89799999999997,2.54
1.0650171660516747,-75,-32,-29,-73,-69,28,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,25150,370.474,44.324,5.627000000000001,75.93,67886004,272.89799999999997,2.54
1.0634187834557831,-75,-32,-24,-73,-70,29,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,29474,434.16900000000004,63.695,9.869,75.93,67886004,272.89799999999997,2.54
1.0616268944198142,-76,-30,-25,-72,-69,29,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,33718,496.686,62.516999999999996,9.604,75.93,67886004,272.89799999999997,2.54
1.0594159679988442,-81,-36,-38,-72,-57,19,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,38168,562.237,65.551,10.517999999999999,75.93,67886004,272.89799999999997,2.54
1.0569222819776956,-82,-41,-29,-70,-54,15,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,41903,617.255,55.019,11.195,75.93,67886004,272.89799999999997,2.54
1.05409183786173,-73,-31,-20,-72,-70,27,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,47806,704.21,86.955,9.486,75.93,67886004,272.89799999999997,2.54
1.0509661046329963,-73,-29,-7,-69,-70,27,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,51608,760.216,56.006,8.367,75.93,67886004,272.89799999999997,2.54
1.047624510031989,-73,-27,-14,-70,-70,27,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,55242,813.747,53.531000000000006,15.29,75.93,67886004,272.89799999999997,2.54
1.0441239809632643,-71,-20,-13,-70,-70,27,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,60733,894.632,80.88600000000001,15.231,75.93,67886004,272.89799999999997,2.54
1.0406048841751296,-78,-33,-18,-75,-80,32,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,65077,958.622,63.99,16.248,75.93,67886004,272.89799999999997,2.54
1.0368530938427938,-81,-32,-37,-70,-57,19,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,70272,1035.147,76.525,16.97,75.93,67886004,272.89799999999997,2.54
1.0330122245139135,-89,-63,-33,-71,-58,16,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,78991,1163.583,128.436,12.359000000000002,75.93,67886004,272.89799999999997,2.54
1.0290314886788732,-78,-41,-21,-78,-83,31,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,84279,1241.478,77.895,10.105,75.93,67886004,272.89799999999997,2.54
1.0249514719594544,-71,-26,-10,-69,-70,27,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,88621,1305.438,63.96,10.96,75.93,67886004,272.89799999999997,2.54
1.0208467433415365,-72,-27,-6,-69,-69,27,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,93873,1382.8029999999999,77.365,15.379000000000001,75.93,67886004,272.89799999999997,2.54
1.0167655987762505,-73,-27,-7,-70,-69,28,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,98476,1450.608,67.805,12.402999999999999,75.93,67886004,272.89799999999997,2.54
1.0128362841708929,-75,-30,-33,-71,-68,29,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,103093,1518.619,68.01100000000001,15.158,75.93,67886004,272.89799999999997,2.54
1.0088294175421764,-81,-37,-47,-71,-54,19,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,108692,1601.096,82.476,13.773,75.93,67886004,272.89799999999997,2.54
1.0048706403717125,-80,-40,-12,-66,-49,14,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,114217,1682.4820000000002,81.38600000000001,16.425,75.93,67886004,272.89799999999997,2.54
1.0008889476460787,-71,-30,-2,-68,-67,25,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,120067,1768.656,86.17399999999999,7.336,75.93,67886004,272.89799999999997,2.54
0.9969029786652568,-72,-28,2,-67,-67,26,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,124743,1837.536,68.88,8.234,75.93,67886004,272.89799999999997,2.54
0.9929641742609396,-72,-28,1,-67,-66,27,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,129044,1900.8929999999998,63.356,17.264,75.93,67886004,272.89799999999997,2.54
0.9890970863643984,-72,-27,6,-67,-66,27,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,133495,1966.4579999999999,65.566,12.329,75.93,67886004,272.89799999999997,2.54
0.9854061732451412,-73,-26,-4,-66,-65,27,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,138078,2033.969,67.51,10.709000000000001,75.93,67886004,272.89799999999997,2.54
0.9816387874674604,-78,-32,-23,-65,-51,18,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,143464,2113.3070000000002,79.339,14.804,75.93,67886004,272.89799999999997,2.54
0.9778983741420372,-78,-37,-10,-64,-48,14,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,148377,2185.679,72.37100000000001,12.418,75.93,67886004,272.89799999999997,2.54
0.9740933170333008,-69,-29,-3,-66,-65,25,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,152840,2251.4210000000003,65.743,6.187,75.93,67886004,272.89799999999997,2.54
0.9702237034899791,-74,-33,-42,-71,-66,25,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,157149,2314.895,63.474,4.979,75.93,67886004,272.89799999999997,2.54
0.9663249037709818,-73,-30,-31,-69,-66,27,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,161145,2373.759,58.863,13.39,75.93,67886004,272.89799999999997,2.54
0.9624082418994178,-74,-28,-31,-69,-66,27,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,165221,2433.801,60.042,11.710999999999999,75.93,67886004,272.89799999999997,2.54
0.9585680840052708,-74,-27,-22,-67,-64,27,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,171253,2522.655,88.855,9.927999999999999,75.93,67886004,272.89799999999997,2.54
0.9510762483882712,-78,-30,-18,-63,-49,17,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,177454,2614.0,91.344,10.886,75.93,67886004,272.89799999999997,2.54
0.9435017360618678,-79,-37,-21,-64,-46,14,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,182260,2684.795,70.795,9.148,75.93,67886004,272.89799999999997,2.54
0.935753246558246,-69,-27,4,-64,-64,24,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,186599,2748.711,63.916000000000004,4.64,75.93,67886004,272.89799999999997,2.54
0.9278347199657729,-70,-25,4,-64,-64,25,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,190584,2807.4120000000003,58.701,4.242,75.93,67886004,272.89799999999997,2.54
0.9197888168240054,-69,-22,16,-62,-63,25,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,194990,2872.315,64.903,10.208,75.93,67886004,272.89799999999997,2.54
0.911637413089914,-67,-15,16,-62,-63,25,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,201201,2963.8070000000002,91.492,9.56,75.93,67886004,272.89799999999997,2.54
0.9034884408063756,-75,-28,14,-68,-77,30,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,206715,3045.031,81.22399999999999,7.94,75.93,67886004,272.89799999999997,2.54
0.8950987819346272,-78,-29,-6,-62,-48,17,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,211364,3113.514,68.482,9.221,75.93,67886004,272.89799999999997,2.54
0.8865872363954246,-80,-37,-38,-68,-45,14,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,215260,3170.9040000000005,57.39,5.0969999999999995,75.93,67886004,272.89799999999997,2.54
0.8778830082800829,-67,-25,-8,-64,-62,24,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,219183,3228.692,57.788000000000004,3.948,75.93,67886004,272.89799999999997,2.54
0.8690119903484641,-68,-23,7,-62,-62,24,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,223060,3285.802,57.11,3.093,75.93,67886004,272.89799999999997,2.54
0.8600397540406615,-68,-23,6,-62,-61,25,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,226463,3335.9309999999996,50.128,9.236,69.44,67886004,272.89799999999997,2.54
0.8510115359995085,-67,-21,28,-61,-61,23,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,229705,3383.687,47.757,7.277,69.44,67886004,272.89799999999997,2.54
0.8420585627973969,-69,-21,21,-60,-60,24,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,233151,3434.449,50.762,6.305,69.44,67886004,272.89799999999997,2.54
0.8329604323741666,-74,-25,5,-58,-43,15,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,236711,3486.89,52.441,5.657,69.44,67886004,272.89799999999997,2.54
0.8238575840163227,-74,-29,27,-55,-39,12,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,240161,3537.71,50.82,6.894,69.44,67886004,272.89799999999997,2.54
0.8146993111349667,-63,-20,36,-59,-59,22,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,243695,3589.768,52.058,2.504,69.44,67886004,272.89799999999997,2.54
0.8055296065515929,-64,-18,51,-57,-59,22,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,246406,3629.703,39.935,2.3569999999999998,69.44,67886004,272.89799999999997,2.54
0.7964297562136222,-64,-16,68,-56,-59,22,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,248818,3665.2329999999997,35.53,8.027999999999999,69.44,67886004,272.89799999999997,2.54
0.7874579799655788,-64,-16,51,-58,-59,23,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,248293,3657.4990000000003,-7.734,5.347,69.44,67886004,272.89799999999997,2.54
0.7787554674922896,-66,-18,14,-59,-58,24,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,250908,3696.02,38.52,4.979,69.44,67886004,272.89799999999997,2.54
0.7701085330467663,-72,-23,-12,-59,-41,15,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,254195,3744.4390000000003,48.419,5.17,69.44,67886004,272.89799999999997,2.54
0.7616609245049135,-71,-25,38,-52,-36,11,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,257154,3788.027,43.588,4.154,69.44,67886004,272.89799999999997,2.54
0.7533617432768933,-64,-23,136,-60,-77,24,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,259559,3823.454,35.427,1.7380000000000002,69.44,67886004,272.89799999999997,2.54
0.7452512656063677,-60,-14,66,-55,-59,21,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,261184,3847.3909999999996,23.936999999999998,1.7819999999999998,69.44,67886004,272.89799999999997,2.54
0.7374035805713905,-61,-15,65,-55,-58,22,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,265227,3906.947,59.556000000000004,1.974,69.44,67886004,272.89799999999997,2.54
0.7298663414265016,-60,-12,77,-55,-58,22,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,267240,3936.599,29.653000000000002,6.069,69.44,67886004,272.89799999999997,2.54
0.7227669751184935,-62,-12,67,-53,-56,22,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,269127,3964.3959999999997,27.796999999999997,5.553,69.44,67886004,272.89799999999997,2.54
0.7158750691127267,-69,-16,48,-49,-31,12,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,271222,3995.257,30.861,4.773,69.44,67886004,272.89799999999997,2.54
0.7093149655336619,-67,-19,67,-45,-26,9,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,272826,4018.884,23.628,3.167,69.44,67886004,272.89799999999997,2.54
0.703014012696304,-56,-13,74,-51,-53,19,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,274762,4047.403,28.518,1.665,67.59,67886004,272.89799999999997,2.54
0.7033683339085002,-59,-15,78,-51,-54,19,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,276332,4070.53,23.127,8.19,67.59,67886004,272.89799999999997,2.54
0.7040471382974847,-62,-19,0,-57,-54,22,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,277985,4094.8790000000004,24.35,4.773,67.59,67886004,272.89799999999997,2.54
0.7050716276627549,-61,-17,19,-56,-54,22,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,279856,4122.44,27.561,5.287999999999999,67.59,67886004,272.89799999999997,2.54
0.7065420702318672,-63,-17,9,-56,-53,22,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,281661,4149.029,26.589000000000002,2.593,67.59,67886004,272.89799999999997,2.54
0.7082006347819965,-70,-22,-17,-57,-33,14,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,283311,4173.334,24.305,5.2589999999999995,67.59,67886004,272.89799999999997,2.54
0.7101444302576754,-67,-23,22,-51,-28,10,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,284868,4196.27,22.936,3.005,67.59,67886004,272.89799999999997,2.54
0.7122741929350234,-56,-17,44,-54,-52,19,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,286194,4215.803,19.533,1.1340000000000001,73.15,67886004,272.89799999999997,2.54
0.7145808968719072,-58,-17,56,-53,-52,20,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,287399,4233.553,17.75,0.81,73.15,67886004,272.89799999999997,2.54
0.7170891881598749,-61,-19,-1,-58,-52,21,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,289140,4259.1990000000005,25.646,4.213,73.15,67886004,272.89799999999997,2.54
0.7197979251070219,-59,-17,15,-58,-52,21,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,290143,4273.974,14.775,3.609,73.15,67886004,272.89799999999997,2.54
0.7227871552361558,-61,-17,6,-57,-51,21,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,291409,4292.623,18.649,2.224,73.15,67886004,272.89799999999997,2.54
0.7257812351019366,-65,-17,41,-49,-24,11,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,292950,4315.322,22.7,2.9760000000000004,73.15,67886004,272.89799999999997,2.54
0.7288621108365899,-63,-20,65,-46,-19,8,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,294375,4336.314,20.991,2.6660000000000004,73.15,67886004,272.89799999999997,2.54
0.7319181986383471,-46,-14,63,-50,-50,18,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,295889,4358.616,22.302,0.53,71.3,67886004,272.89799999999997,2.54
0.7349311390554192,-50,-13,53,-51,-50,19,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,296857,4372.875,14.259,0.56,71.3,67886004,272.89799999999997,2.54
0.7379193246347269,-52,-14,34,-52,-50,19,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,298136,4391.715,18.84,3.432,71.3,67886004,272.89799999999997,2.54
0.7408784830289115,-54,-15,8,-56,-52,20,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,299251,4408.14,16.425,2.71,71.3,67886004,272.89799999999997,2.54
0.7438886472771546,-53,-11,20,-52,-50,19,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,300469,4426.082,17.942,1.989,71.3,67886004,272.89799999999997,2.54
0.7466772209017511,-57,-10,49,-43,-20,9,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,301815,4445.909000000001,19.827,2.548,71.3,67886004,272.89799999999997,2.54
0.7493321581040551,-58,-17,37,-44,-14,7,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,303110,4464.985,19.076,1.886,71.3,67886004,272.89799999999997,2.54
0.7517507013026421,-45,-13,72,-49,-51,17,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,304331,4482.971,17.986,0.633,71.3,67886004,272.89799999999997,2.54
0.7539259534617253,-48,-10,90,-48,-51,17,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,305289,4497.083,14.112,0.221,71.3,67886004,272.89799999999997,2.54
0.7558901888476609,-49,-8,98,-47,-49,17,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,306210,4510.65,13.567,4.125,71.3,67886004,272.89799999999997,2.54
0.7576551887546268,-49,-6,102,-47,-49,17,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,306862,4520.254,9.604,2.269,71.3,67886004,272.89799999999997,2.54
0.7593189386459169,-51,-9,50,-48,-49,18,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,307980,4536.723,16.469,2.195,71.3,67886004,272.89799999999997,2.54
0.7606283992747054,-59,-15,-7,-49,-24,11,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,309360,4557.0509999999995,20.328,2.71,71.3,67886004,272.89799999999997,2.54
0.7616923770917401,-56,-19,22,-46,-17,8,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,310250,4570.161,13.11,1.473,71.3,67886004,272.89799999999997,2.54
0.7624299412253164,-45,-14,22,-50,-49,17,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,311151,4583.434,13.272,0.53,71.3,67886004,272.89799999999997,2.54
0.7628566694659487,-45,-12,34,-50,-48,17,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,311965,4595.424,11.991,0.368,71.3,67886004,272.89799999999997,2.54
0.7630276317509042,-47,-13,34,-49,-48,17,United Kingdom,60609153,247.6,10.71,10.13,0.005,0.237,0.758,312654,4605.5740000000005,10.149,2.283,71.3,67886004,272.89799999999997,2.54
0.8206229204048174,6,2,15,3,2,-1,United States,298444215,31.0,14.14,8.26,0.01,0.204,0.787,15,0.045,0.0,0.0,5.56,331002647,35.608000000000004,2.77
0.8852689154168711,7,1,16,2,0,-1,United States,298444215,31.0,14.14,8.26,0.01,0.204,0.787,15,0.045,0.0,0.0,5.56,331002647,35.608000000000004,2.77
0.949875166096028,6,0,28,-9,-24,5,United States,298444215,31.0,14.14,8.26,0.01,0.204,0.787,15,0.045,0.0,0.0,5.56,331002647,35.608000000000004,2.77
1.0144140242794035,0,-1,6,1,0,1,United States,298444215,31.0,14.14,8.26,0.01,0.204,0.787,15,0.045,0.0,0.0,5.56,331002647,35.608000000000004,2.77
1.07902264187695,2,0,8,1,1,0,United States,298444215,31.0,14.14,8.26,0.01,0.204,0.787,15,0.045,0.0,0.0,5.56,331002647,35.608000000000004,2.77
1.14369060515045,1,0,4,0,0,1,United States,298444215,31.0,14.14,8.26,0.01,0.204,0.787,15,0.045,0.0,0.0,5.56,331002647,35.608000000000004,2.77
1.2085438511999822,2,-2,4,1,0,0,United States,298444215,31.0,14.14,8.26,0.01,0.204,0.787,16,0.048,0.003,0.0,5.56,331002647,35.608000000000004,2.77
1.2732257612057918,7,3,23,5,4,-1,United States,298444215,31.0,14.14,8.26,0.01,0.204,0.787,35,0.106,0.057,0.0,5.56,331002647,35.608000000000004,2.77
1.338152885209004,7,3,23,5,2,-1,United States,298444215,31.0,14.14,8.26,0.01,0.204,0.787,35,0.106,0.0,0.0,5.56,331002647,35.608000000000004,2.77
1.4031155078119877,2,1,9,1,3,0,United States,298444215,31.0,14.14,8.26,0.01,0.204,0.787,35,0.106,0.0,0.0,5.56,331002647,35.608000000000004,2.77
1.4680929766485402,4,1,9,2,2,0,United States,298444215,31.0,14.14,8.26,0.01,0.204,0.787,53,0.16,0.054000000000000006,0.0,5.56,331002647,35.608000000000004,2.77
1.5332277807686,7,2,5,3,2,-1,United States,298444215,31.0,14.14,8.26,0.01,0.204,0.787,53,0.16,0.0,0.0,5.56,331002647,35.608000000000004,2.77
1.5985129633696769,8,3,12,4,2,0,United States,298444215,31.0,14.14,8.26,0.01,0.204,0.787,59,0.17800000000000002,0.018000000000000002,0.0,5.56,331002647,35.608000000000004,2.77
1.6640758547538024,8,3,10,5,2,-1,United States,298444215,31.0,14.14,8.26,0.01,0.204,0.787,60,0.18100000000000002,0.003,0.0,5.56,331002647,35.608000000000004,2.77
1.7295590252313264,12,7,21,7,4,-2,United States,298444215,31.0,14.14,8.26,0.01,0.204,0.787,66,0.19899999999999998,0.018000000000000002,0.0,5.56,331002647,35.608000000000004,2.77
1.795375916999186,13,9,18,7,3,-1,United States,298444215,31.0,14.14,8.26,0.01,0.204,0.787,69,0.20800000000000002,0.009000000000000001,0.003,8.33,331002647,35.608000000000004,2.77
