country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,Country,Population,Pop. Density (per sq. mi.),GDP ($ per capita),Birthrate,Deathrate,Agriculture,Industry,Service,_merge,location,total_cases,total_cases_per_million,new_cases_per_million,new_deaths_per_million,stringency_index,population,population_density,aged_65_older,aged_70_older,gdp_per_capita,hospital_beds_per_thousand
US,United States,,,,,,2020-02-15,6.0,2.0,15.0,3.0,2.0,-1.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,15.0,0.045,0.0,0.0,5.56,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-02-16,7.0,1.0,16.0,2.0,0.0,-1.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,15.0,0.045,0.0,0.0,5.56,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-02-17,6.0,0.0,28.0,-9.0,-24.0,5.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,15.0,0.045,0.0,0.0,5.56,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-02-18,0.0,-1.0,6.0,1.0,0.0,1.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,15.0,0.045,0.0,0.0,5.56,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-02-19,2.0,0.0,8.0,1.0,1.0,0.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,15.0,0.045,0.0,0.0,5.56,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-02-20,1.0,0.0,4.0,0.0,0.0,1.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,15.0,0.045,0.0,0.0,5.56,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-02-21,2.0,-2.0,4.0,1.0,0.0,0.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,16.0,0.048,0.003,0.0,5.56,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-02-22,7.0,3.0,23.0,5.0,4.0,-1.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,35.0,0.106,0.057,0.0,5.56,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-02-23,7.0,3.0,23.0,5.0,2.0,-1.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,35.0,0.106,0.0,0.0,5.56,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-02-24,2.0,1.0,9.0,1.0,3.0,0.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,35.0,0.106,0.0,0.0,5.56,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-02-25,4.0,1.0,9.0,2.0,2.0,0.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,53.0,0.16,0.054000000000000006,0.0,5.56,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-02-26,7.0,2.0,5.0,3.0,2.0,-1.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,53.0,0.16,0.0,0.0,5.56,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-02-27,8.0,3.0,12.0,4.0,2.0,0.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,59.0,0.17800000000000002,0.018000000000000002,0.0,5.56,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-02-28,8.0,3.0,10.0,5.0,2.0,-1.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,60.0,0.18100000000000002,0.003,0.0,5.56,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-02-29,12.0,7.0,21.0,7.0,4.0,-2.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,66.0,0.19899999999999998,0.018000000000000002,0.0,5.56,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-03-01,13.0,9.0,18.0,7.0,3.0,-1.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,69.0,0.20800000000000002,0.009000000000000001,0.003,8.33,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-03-02,7.0,6.0,10.0,2.0,3.0,-1.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,89.0,0.26899999999999996,0.06,0.003,11.11,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-03-03,11.0,10.0,20.0,3.0,2.0,-1.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,103.0,0.311,0.042,0.012,11.11,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-03-04,8.0,6.0,17.0,2.0,3.0,-1.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,125.0,0.37799999999999995,0.066,0.009000000000000001,11.11,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-03-05,8.0,7.0,21.0,2.0,3.0,-1.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,159.0,0.48,0.10300000000000001,0.006,20.37,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-03-06,5.0,3.0,12.0,2.0,2.0,-1.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,233.0,0.7040000000000001,0.22399999999999998,0.003,20.37,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-03-07,10.0,8.0,29.0,7.0,5.0,-1.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,338.0,1.021,0.317,0.006,20.37,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-03-08,10.0,7.0,40.0,5.0,2.0,-1.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,433.0,1.308,0.287,0.009000000000000001,20.37,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-03-09,6.0,6.0,31.0,-1.0,0.0,0.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,554.0,1.6740000000000002,0.366,0.012,20.37,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-03-10,6.0,7.0,18.0,-3.0,-2.0,1.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,754.0,2.278,0.604,0.015,20.37,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-03-11,8.0,10.0,26.0,-2.0,-1.0,0.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,1025.0,3.097,0.8190000000000001,0.006,21.76,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-03-12,6.0,23.0,19.0,-6.0,-3.0,1.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,1312.0,3.964,0.867,0.006,30.09,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-03-13,2.0,26.0,4.0,-10.0,-7.0,3.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,1663.0,5.024,1.06,0.03,30.09,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-03-14,-6.0,18.0,3.0,-10.0,-1.0,3.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,2174.0,6.568,1.544,0.021,35.65,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-03-15,-9.0,12.0,5.0,-13.0,-7.0,3.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,2951.0,8.915,2.347,0.03,41.2,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-03-16,-8.0,21.0,-1.0,-22.0,-20.0,8.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,3774.0,11.402000000000001,2.4859999999999998,0.036000000000000004,52.31,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-03-17,-18.0,14.0,8.0,-26.0,-27.0,11.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,4661.0,14.081,2.68,0.048,55.09,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-03-18,-24.0,8.0,6.0,-30.0,-31.0,13.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,6427.0,19.417,5.335,0.069,55.09,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-03-19,-28.0,7.0,2.0,-36.0,-33.0,15.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,9415.0,28.444000000000003,9.027000000000001,0.127,67.13,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-03-20,-32.0,5.0,-2.0,-37.0,-36.0,16.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,14250.0,43.051,14.607000000000001,0.0,67.13,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-03-21,-40.0,-2.0,-3.0,-36.0,-24.0,12.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,19624.0,59.287,16.236,0.332,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-03-22,-44.0,-13.0,-12.0,-44.0,-31.0,11.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,26747.0,80.806,21.519000000000002,0.242,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-03-23,-38.0,-10.0,-23.0,-47.0,-41.0,17.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,35206.0,106.36200000000001,25.555999999999997,0.396,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-03-24,-39.0,-12.0,-10.0,-46.0,-45.0,19.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,46442.0,140.30700000000002,33.945,0.36,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-03-25,-40.0,-15.0,-7.0,-47.0,-46.0,19.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,55231.0,166.86,26.553,0.637,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-03-26,-40.0,-14.0,3.0,-48.0,-47.0,20.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,69194.0,209.044,42.184,0.752,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-03-27,-42.0,-16.0,-7.0,-49.0,-46.0,21.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,85991.0,259.789,50.746,0.743,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-03-28,-48.0,-19.0,-25.0,-49.0,-34.0,15.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,104686.0,316.269,56.48,1.242,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-03-29,-47.0,-22.0,-19.0,-51.0,-38.0,12.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,124665.0,376.62800000000004,60.358999999999995,1.462,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-03-30,-40.0,-18.0,-15.0,-50.0,-48.0,19.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,143025.0,432.096,55.468,0.961,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-03-31,-40.0,-16.0,-16.0,-49.0,-49.0,20.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,164620.0,497.337,65.241,1.9969999999999999,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-04-01,-37.0,-11.0,-7.0,-48.0,-49.0,20.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,189618.0,572.859,75.52199999999999,2.7460000000000004,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-04-02,-40.0,-11.0,-9.0,-51.0,-50.0,21.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,216721.0,654.741,81.882,3.199,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-04-03,-42.0,-12.0,-21.0,-51.0,-50.0,22.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,245540.0,741.807,87.066,2.764,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-04-04,-48.0,-15.0,-24.0,-50.0,-37.0,15.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,277965.0,839.7669999999999,97.96,3.335,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-04-05,-49.0,-20.0,-20.0,-54.0,-40.0,13.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,312237.0,943.307,103.54,4.06,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-04-06,-42.0,-16.0,-10.0,-52.0,-50.0,20.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,337635.0,1020.0369999999999,76.73100000000001,3.4619999999999997,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-04-07,-42.0,-14.0,-2.0,-51.0,-51.0,21.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,368196.0,1112.366,92.329,4.053999999999999,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-04-08,-42.0,-15.0,-6.0,-51.0,-51.0,21.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,398809.0,1204.851,92.486,5.757999999999999,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-04-09,-43.0,-13.0,-21.0,-54.0,-52.0,22.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,432132.0,1305.524,100.67299999999999,5.807,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-04-10,-43.0,-13.0,-21.0,-54.0,-56.0,24.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,466033.0,1407.943,102.419,5.659,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-04-11,-45.0,-7.0,-16.0,-49.0,-38.0,14.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,501560.0,1515.275,107.331,6.305,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-04-12,-63.0,-39.0,-36.0,-56.0,-45.0,13.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,529951.0,1601.0479999999998,85.773,5.532,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-04-13,-45.0,-22.0,-31.0,-55.0,-51.0,21.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,557571.0,1684.491,83.443,4.532,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-04-14,-40.0,-16.0,-15.0,-50.0,-50.0,20.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,582594.0,1760.089,75.598,4.656000000000001,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-04-15,-36.0,-13.0,-16.0,-49.0,-49.0,20.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,609516.0,1841.4229999999998,81.335,7.275,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-04-16,-39.0,-13.0,-14.0,-50.0,-49.0,21.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,639664.0,1932.504,91.081,14.888,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-04-17,-42.0,-17.0,-22.0,-51.0,-48.0,22.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,671331.0,2028.174,95.67,6.946000000000001,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-04-18,-45.0,-15.0,-20.0,-47.0,-33.0,14.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,702164.0,2121.324,93.15,11.39,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-04-19,-45.0,-19.0,-10.0,-50.0,-37.0,11.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,735086.0,2220.786,99.461,5.607,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-04-20,-39.0,-16.0,-7.0,-49.0,-48.0,19.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,759687.0,2295.109,74.32300000000001,5.353,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-04-21,-38.0,-14.0,-8.0,-49.0,-49.0,20.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,787752.0,2379.896,84.788,5.61,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-04-22,-38.0,-14.0,-9.0,-48.0,-49.0,20.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,825041.0,2492.551,112.655,7.625,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-04-23,-40.0,-14.0,-14.0,-50.0,-49.0,21.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,842629.0,2545.687,53.136,5.199,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-04-24,-40.0,-16.0,-14.0,-50.0,-48.0,21.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,869172.0,2625.8759999999997,80.19,9.604,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-04-25,-41.0,-11.0,2.0,-42.0,-32.0,12.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,890524.0,2690.383,64.507,3.1839999999999997,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-04-26,-42.0,-16.0,-11.0,-48.0,-36.0,11.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,939053.0,2836.995,146.612,6.562,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-04-27,-35.0,-13.0,-4.0,-48.0,-46.0,18.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,965910.0,2918.134,81.138,5.0969999999999995,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-04-28,-34.0,-10.0,6.0,-45.0,-48.0,12.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,988451.0,2986.2329999999997,68.09899999999999,4.136,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-04-29,-34.0,-11.0,-7.0,-46.0,-47.0,19.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,1012583.0,3059.139,72.906,6.375,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-04-30,-34.0,-9.0,-7.0,-47.0,-47.0,19.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,1039909.0,3141.6940000000004,82.555,7.888,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-05-01,-32.0,-7.0,7.0,-43.0,-45.0,18.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,1069826.0,3232.077,90.383,6.162999999999999,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-05-02,-34.0,-4.0,28.0,-35.0,-29.0,10.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,1103781.0,3334.659,102.58200000000001,6.23,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-05-03,-34.0,-8.0,22.0,-40.0,-31.0,8.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,1133069.0,3423.1420000000003,88.48299999999999,3.9789999999999996,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-05-04,-29.0,-7.0,5.0,-44.0,-44.0,16.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,1158041.0,3498.585,75.444,3.918,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-05-05,-28.0,-3.0,5.0,-43.0,-45.0,17.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,1180634.0,3566.842,68.256,3.782,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-05-06,-29.0,-6.0,6.0,-43.0,-44.0,17.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,1204475.0,3638.868,72.027,6.477,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-05-07,-29.0,-3.0,21.0,-42.0,-44.0,17.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,1228603.0,3711.762,72.89399999999999,7.109,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-05-08,-32.0,-5.0,-2.0,-43.0,-43.0,18.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,1256972.0,3797.468,85.706,6.763999999999999,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-05-09,-30.0,7.0,9.0,-35.0,-26.0,9.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,1283929.0,3878.909,81.44,4.562,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-05-10,-30.0,1.0,6.0,-37.0,-27.0,7.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,1309541.0,3956.2859999999996,77.377,4.876,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-05-11,-31.0,-11.0,-3.0,-44.0,-42.0,16.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,1329799.0,4017.488,61.202,2.218,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-05-12,-28.0,-6.0,10.0,-41.0,-43.0,16.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,1347916.0,4072.2209999999995,54.733999999999995,3.492,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-05-13,-26.0,-5.0,18.0,-40.0,-42.0,16.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,1369964.0,4138.831,66.61,5.145,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-05-14,-28.0,-5.0,17.0,-42.0,-43.0,17.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,1390746.0,4201.616,62.785,5.275,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-05-15,-29.0,-7.0,21.0,-40.0,-42.0,16.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,1417889.0,4283.6179999999995,82.00200000000001,5.356,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
US,United States,,,,,,2020-05-16,-30.0,-3.0,32.0,-34.0,-24.0,9.0,United States,298444215,"31,0",37800.0,14.14,8.26,0.01,0.204,0.787,both,United States,1443397.0,4360.681,77.063,5.021,72.69,331002647.0,35.608000000000004,15.413,9.732000000000001,54225.445999999996,2.77
